show_id,type,title,director,release_year,rating,description,country,genre
80207371,Movie,Close,,2019,TV-MA,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client – and teach her how to fight back.",United Kingdom,Action & Adventure
80207371,Movie,Close,,2019,TV-MA,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client – and teach her how to fight back.",United Kingdom," International Movies"
80207371,Movie,Close,,2019,TV-MA,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client – and teach her how to fight back."," United States",Action & Adventure
80207371,Movie,Close,,2019,TV-MA,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client – and teach her how to fight back."," United States"," International Movies"
81035279,Movie,FYRE: The Greatest Party That Never Happened,Chris Smith,2019,TV-MA,"The Fyre Festival was billed as a luxury music experience on a posh private island, but it failed spectacularly in the hands of a cocky entrepreneur.",United States,Documentaries
80134721,Movie,IO,Jonathan Helpert,2019,TV-14,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",United States,Dramas
80134721,Movie,IO,Jonathan Helpert,2019,TV-14,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",United States," Sci-Fi & Fantasy"
81041182,Movie,Lady-Like,,2018,NC-17,"After she pushes her best friend Kort to date a handsome transfer student, college student Allie is left to tackle adulthood on her own.",United States,Comedies
81041182,Movie,Lady-Like,,2018,NC-17,"After she pushes her best friend Kort to date a handsome transfer student, college student Allie is left to tackle adulthood on her own.",United States," Independent Movies"
81038575,TV Show,Legends of Strength,,2017,TV-PG,"From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength.",United States,Docuseries
81038976,Movie,Old Lord Savanna,"André D'Elia",2018,TV-PG,"This documentary captures the environmental and societal impact of Brazil's Cerrado savanna suffering from severe deforestation.",Brazil,Documentaries
81038976,Movie,Old Lord Savanna,"André D'Elia",2018,TV-PG,"This documentary captures the environmental and societal impact of Brazil's Cerrado savanna suffering from severe deforestation.",Brazil," International Movies"
80988257,Movie,Patria,Matías Gueilburt,2019,TV-MA,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country.",Mexico,Documentaries
80988257,Movie,Patria,Matías Gueilburt,2019,TV-MA,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country.",Mexico," International Movies"
81023713,Movie,Soni,Ivan Ayr,2018,TV-MA,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.",India,Dramas
81023713,Movie,Soni,Ivan Ayr,2018,TV-MA,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.",India," Independent Movies"
81023713,Movie,Soni,Ivan Ayr,2018,TV-MA,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.",India," International Movies"
80174219,Movie,Bad Day for the Cut,Chris Baugh,2017,TV-MA,"A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion.",United Kingdom,Independent Movies
80174219,Movie,Bad Day for the Cut,Chris Baugh,2017,TV-MA,"A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion.",United Kingdom," International Movies"
80174219,Movie,Bad Day for the Cut,Chris Baugh,2017,TV-MA,"A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion.",United Kingdom," Thrillers"
80215322,TV Show,Tiempos de guerra,,2017,TV-MA,"In 1921, nurse trainees from Madrid's upper class open a hospital in Melilla for Rif War soldiers, finding friendship and romance while saving lives.",Spain,International TV Shows
80215322,TV Show,Tiempos de guerra,,2017,TV-MA,"In 1921, nurse trainees from Madrid's upper class open a hospital in Melilla for Rif War soldiers, finding friendship and romance while saving lives.",Spain," Romantic TV Shows"
80215322,TV Show,Tiempos de guerra,,2017,TV-MA,"In 1921, nurse trainees from Madrid's upper class open a hospital in Melilla for Rif War soldiers, finding friendship and romance while saving lives.",Spain," Spanish-Language TV Shows"
80133139,Movie,Enlighten Us,Jenny Carchman,2016,TV-14,This documentary digs deep to recount the saga of the superstar self-help guru convicted of negligent homicide in the deaths of three followers.,United States,Documentaries
80191988,Movie,Arango y Sanint: Ríase el show,"Raúl Campos, Jan Suter",2018,TV-MA,"Colombian stand-up comedians Antonio Sanint and Julián Arango impersonate an Argentine visitor and a cabbie, and a pair of dirty old men at the opera.",Colombia,Stand-Up Comedy
80180373,TV Show,Godzilla,"Kobun Shizuno, Hiroyuki Seshita",2017,TV-14,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",Japan,TV Shows
80117452,Movie,Neal Brennan: 3 Mics,Neal Brennan,2017,TV-MA,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",United States,Stand-Up Comedy
80152003,Movie,"Roger Corman's Death Race 2050",G.J. Echternkamp,2017,R,"In this dystopian sequel, kills equal points in a violently gory annual cross-country road race sponsored by the United Corporations of America.",United States,Action & Adventure
80152003,Movie,"Roger Corman's Death Race 2050",G.J. Echternkamp,2017,R,"In this dystopian sequel, kills equal points in a violently gory annual cross-country road race sponsored by the United Corporations of America.",United States," Sci-Fi & Fantasy"
80126875,TV Show,Şubat,,2013,TV-14,"An orphan subjected to tests that gave him superpowers is rescued and raised on Istanbul's streets, where he falls for a reporter linked to his past.",Turkey,Crime TV Shows
80126875,TV Show,Şubat,,2013,TV-14,"An orphan subjected to tests that gave him superpowers is rescued and raised on Istanbul's streets, where he falls for a reporter linked to his past.",Turkey," International TV Shows"
80126875,TV Show,Şubat,,2013,TV-14,"An orphan subjected to tests that gave him superpowers is rescued and raised on Istanbul's streets, where he falls for a reporter linked to his past.",Turkey," TV Dramas"
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments.",United Kingdom,Documentaries
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments.",United Kingdom," International Movies"
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments."," Egypt",Documentaries
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments."," Egypt"," International Movies"
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments."," United States",Documentaries
70268449,Movie,The Square,Jehane Noujaim,2013,TV-MA,"This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments."," United States"," International Movies"
81147285,Movie,Deadcon,Caryn Waechter,2019,TV-MA,"A group of uber-popular, social media influencers’ trip to a digital media festival grows dark when an evil spirit wants to lure them to their demise.",United States,Horror Movies
70120142,Movie,Get Him to the Greek,Nicholas Stoller,2010,R,Ambitious young record company intern Aaron must escort an unruly rock star to Los Angeles for the start of his anniversary concert.,United States,Comedies
70120142,Movie,Get Him to the Greek,Nicholas Stoller,2010,R,Ambitious young record company intern Aaron must escort an unruly rock star to Los Angeles for the start of his anniversary concert.,United States," Music & Musicals"
80996973,TV Show,Handsome Siblings,,2020,TV-14,"Clashing martial arts twins face relentless villains, thorny romance and brotherly rivalry as their troubled pasts catch up to them.",China,International TV Shows
80996973,TV Show,Handsome Siblings,,2020,TV-14,"Clashing martial arts twins face relentless villains, thorny romance and brotherly rivalry as their troubled pasts catch up to them.",China," TV Dramas"
80996973,TV Show,Handsome Siblings,,2020,TV-14,"Clashing martial arts twins face relentless villains, thorny romance and brotherly rivalry as their troubled pasts catch up to them.",China," TV Sci-Fi & Fantasy"
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue.",United States,Children & Family Movies
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue.",United States," Comedies"
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue."," India",Children & Family Movies
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue."," India"," Comedies"
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue."," Malaysia",Children & Family Movies
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue."," Malaysia"," Comedies"
70142824,Movie,Hop,Tim Hill,2011,PG,"A jobless slacker finds himself beyond busy after he runs over the Easter Bunny and has to take over the rabbit's duties so the holiday can continue."," Taiwan",Children & Family Movies
